ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Stance on Sara
25-132,3/29/2023 11:58:31,https://twitter.com/HOBITASTIK/status/1524670201614114816,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,sara k-14,@HOBITASTIK,scissor,kill bill ??,Anonymous,10/21,282,257,he ?        ( + 63 )     ,taasan daw muna sahod ng mga public school teacher bago mag k-14 NWJAJEJAJSJAJAJAJAJA,N/A,Text,12/05/22 16:37,N/A,Emotional,1,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-133,3/29/2023 20:49:22,https://twitter.com/ProjektBear/status/1531574070080569349,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-14,@ProjektBear,Projekt BEAR ??????????,"Goes by Bear or PB|Boi ? (18)|Mainly draws memes and cute things|Art tag: #HigumART | banner by 
@RingoPieDanchou
, 
@IINER0II_
 & 
@holobeans
 | pfp: 
@daizeemi",Anonymous,02/21,591,1024,"A cave somewhere, idk..","@ProjektBear and @Yentown14
(Pt. 2) And now the head of our education system, as well as our president is going to add 2 more years to it, making K-12 become K-14. And these two years are mandatory military training in order to ""increase the patriotism of the younger generation"".",N/A,"Text, Reply",31/05/22 17:51,N/A,Rational,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-134,3/29/2023 20:49:23,https://twitter.com/pacsus18/status/1524705135045214208,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-14,@pacsus18,respakwiman?,"http://sayout.me/say/pacsus
wag nyo na tingnan likes ko pakiusap
@pacsuss
 other acc
hahaz crush si kit connor
mentally and emotionally attracted to depression",Anonymous,07/19,447,16,"Windischeschenbach, Germany","thank you vp sara for adding 2 more years in our school k-12 to k-14 rq 
#proudbbmhere
#paradimaredtag
hirap na nga students tas dagdag pa 2 years xD po kayo madam",N/A,Text,12/05/22 18:56,N/A,Emotional,1,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-135,3/29/2023 20:49:24,https://twitter.com/princehoonieeee/status/1524691593248133120,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-14,@princehoonieeee,blessyy,"18, she/her",Anonymous,03/21,1802,1754,dyan dyan lang :),K-14 under marcos presidency?? Seriously? You guys joking? We have to suffer 2 more years studying while our president didn't even finished his studies? you guys should stop nakakatawa kayo HAHAHAHAHAA,N/A,Text,12/05/22 18:02,N/A,Emotional,7,2,1,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
,3/29/2023 22:31:27,https://twitter.com/princehoonieeee/status/1524692398164434944,25,"Cunanan, Ridge",GOVT,Sara Duterte K12,K-12 2 years,@princehoonieeee,blessyy,"18, she/her",Anonymous,03/21,1802,1754,dyan dyan lang :),Kung wala nga gang k-12 na yan 3rd year college na sana ako this school year tapos dadagdagan nyo pa na 2yrs? Akala ko ba pwedeng Well mannered nalang tayo?,N/A,Emotional,12/05/22 18:06,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Anti-Sara
25-137,3/29/2023 20:49:25,https://twitter.com/lhsunshine_/status/1524684475422359553,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-14,@lhsunshine_,mau,"Neptune.
Only for Li Xi Cheng • filo, she/her.

? Tell yourself you did well and give yourself a pat on the back?",Anonymous,04/21,195,123,N/A,"If this would happen I'll quit school. K-12 was challenging for all the students, now you're adding up 2 more years?? If you wanted K-14 then there should be no more college years :))

{Alt-text image: Image of a press conference after elections}",N/A,"Text, Image",12/05/22 17:34,N/A,Emotional,0,0,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",No location,Ambiguous
25-138,3/29/2023 20:49:26,https://twitter.com/shunny_122/status/1524683394613133313,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-14,@shunny_122,shunny_122??Triple f? #Love_from,"#fromis_9
@realfromis_9

""flover??""
?OT9?
???????? ???????????
ALL-ROUNDER PANDA #???
Born to be a FLOVER",Anonymous,08/21,768,918,fromis_9 x flover x f?? ,"@izz_cs
Yeah, they will add 2 more years, k-12 become k-14",N/A,"Text, Reply",12/05/22 17:30,N/A,Rational,1,1,0,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-139,3/29/2023 20:49:28,https://twitter.com/pjshaypical/status/1524667586356543488,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-14,@pjshaypical,shay,trying to be active now,Anonymous,01/22,960,1090,jongseong's house,"K-12 is already hard, then K-14 pa, plus if titigil kami ng 2 years for the mandatory ROTC, our brain will not anymore be more alike to when we are continuous studying, imagine niyo, libro at ballpen ang kaharap, tas titigil para baril at sandata naman ang aralin?",N/A,Text,12/05/22 16:27,N/A,Emotional,22,1,2,0,1,N/A,"Sara never mentioned adding two more years to K-12 to form the so called ""K-14"". The mandatory military service is also not the ""additional two years"" as she never mentioned this as well. Sara only mentioned making military service mandatory for people of at least 18, but never made any mention regarding its inclusion to the school curriculum.

https://verafiles.org/articles/vera-files-fact-check-sara-duterte-quote-on-k-14-and-rotc-fake",N/A,Ambiguous
25-140,3/29/2023 20:49:30,https://twitter.com/NirvannaGooo/status/1550121952408248323,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-12,@NirvannaGooo,shockattackbuzzed tv,EDITOR / TECH SUPPORT,Identified,04/22,254,26,N/A,"VP Sara Duterte Bubuwagin na ang k-12 program at Ipapatupad na ang face to face classes ??? – #shortvideos #1k   #viral  #trendingshorts  #controversial  #exclusive  #popular   #revelation    #headlines  #latestnews   #latestupdate...

https://www.youtube.com/watch?v=Z6e4JDaQpIg",N/A,"Text, URL",21/07/22 22:14,N/A,Rational,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12","Youtube link is non-existent, No location, Identified information outlet but with questionable credibility",Ambiguous
25-141,3/29/2023 20:49:31,https://twitter.com/jhoesephine/status/1539124750076760064,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-12,@jhoesephine,•Octavia•,There’s no sadness in sunset. ??,Anonymous,09/21,23,42,N/A,Pot… tatanggalin ni VP Sara D. Ang k-12 kaya mahal na mahal ko siya eh??,N/A,Text,21/06/22 13:55,N/A,Emotional,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",No location,Ambiguous
25-142,3/29/2023 20:49:32,https://twitter.com/rolly0425/status/1539072517922381824,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-12,@rolly0425,Rogelio Cervantes,N/A,Identified,01/22,23,2,N/A,"GOODNEWS PRES MARCOS VP SARA K-12 ALISIN NA PRES DUTERTE NILATAG LENI PI... https://youtu.be/hPB7V45Pdy4 via 
@YouTube",N/A,"Text, URL",22/06/22 10:27,N/A,Rational,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12","No bio, No location, Seems like a real name but a little unsure",Ambiguous
25-143,3/29/2023 20:49:33,https://twitter.com/Hugotnibalot1/status/1548509433772122112,25,"Loristo, Ivan",GOVT,Sara Duterte K12,sara k-12,@Hugotnibalot1,#LeniTalo,Lutang ina,Anonymous,03/21,770,788,N/A,"Breaking News: history di Tsismis; ipattanggal ni Vp Sara ang K12 at Utak ni Madumb lenlen or Atty. Lutang ipatatanggal din,para palitan ng utak ng Salagubang.?????? 
@lenirobredo
 @AngatBuhay2Ph 
@GerryCacanindin
 
@pads_nosi
 
@iskrukutoy
 
@jcpunongbayan
 
@pokwang27
 
@DocHappy95",N/A,Text,17/07/22 11:26,N/A,Emotional,6,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",No location,Pro-Sara
25-144,4/19/2023 15:25:54,https://twitter.com/jecondraysbak/status/1530806887247118336,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@jecondraysbak,Jecon Dreisbach,"PhD-ing Critical sociolinguistics @identicatUOC (Oberta de Catalunya). Politics of Philippine languages, identity, migration, culture, & media. Views are mine.",Identified,05/14,1002,4497,????,"Kapag sinabi nina Marcos-Duterte iyong pinagsasabi nila ngayon tungkol sa mga plano nila para sa bansa, sigurado hindi sila iboboto ng mga tagasuporta nila. Ayaw tigilan nina Marcos ang pagtaas ng oil prices that raises everything. K-14 sabi ni Dutz, reklamo mga ROTC supporters.",N/A,Text,29/05/22 15:02,N/A,Emotional,30,2,5,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",N/A,Anti-Sara
25-145,4/19/2023 15:25:57,https://twitter.com/ricsvlnc/status/1527311181362647040,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@ricsvlnc,RV,It always gets better; always for the best??,Anonymous,12/09,312,328,Republic of the Philippines,"Lalo na nung napunta discussion sa mga possibleng mangyayar under a Marcos-Duterte regime: mandatory ROTC, K-14 raw, etc.
 
 Jowa: Ayan, mahirap pa lalo magpaaral ng bata ngayon!
 Me (gatongera): Kaya nga po sabi namin Tita yung boto nyo para din sa mga apo nyo
 Tita: *silence*",N/A,Text,19/05/22 23:32,N/A,Emotional,4,1,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",N/A,Anti-Sara
25-146,4/19/2023 15:25:58,https://twitter.com/jessicakedcm/status/1525520993779093504,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@jessicakedcm,BioJessica ??,??????,Anonymous,08/18,99,136,"Trece Martires City, Calabarzo","Ayan duterte pa. Mag tiis kayo sa k-14 shuta HAHAHAHAHA
 #Girlygirly",N/A,Text,15/05/22 00:58,N/A,Emotional,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",N/A,Anti-Sara
25-147,4/19/2023 15:26:03,https://twitter.com/Aciel23604741/status/1525140655449657344,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@Aciel23604741,Aciel,Curious lng,Anonymous,04/21,266,67,N/A,Sana totohanin ni Sarah Duterte anvg K-14.2yra military service dun marerealize ng pilipino mali ang binoto nila. Imagine K14 plus college 4years example 25-26 years old na bago makapag trabaho haha. Kaya ba ng magulang sustentuhan ang 18years na pagpapaaral??,N/A,Text,13/05/22 23:47,N/A,Emotional,1,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",No location,Ambiguous
25-148,4/19/2023 15:26:05,https://twitter.com/13daddyjoon/status/1525011909518696448,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@13daddyjoon,Nadia,"00 liner | 9 YEARS WITH BTS | 
 WILL WAIT FOR THEM UNTIL THE END|APOBANGPO",Anonymous,05/20,398,33,@BANGTANBOYS,"Nagrereklamo na kapatid ko sa k-14, eh siya namang 'tong may gusto sa marcos-duterte tandem lol.",N/A,Text,13/05/22 15:15,N/A,Emotional,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",Inaccurate location,Ambiguous
25-149,4/19/2023 15:26:06,https://twitter.com/MackzineC/status/1524989924340285445,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@MackzineC,zine.,do what u want to do // luvs cutie potato,Anonymous,04/12,602,812,z,"@AltheaF71317718 pag umupo at nahawakan ni sara duterte yung deped, papatupad niya daw k-14 ??",N/A,"Text, Reply",13/05/22 13:48,N/A,Rational,0,1,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",Inaccurate location,Ambiguous
25-150,4/19/2023 15:26:11,https://twitter.com/milaabss/status/1524921915898400769,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@milaabss,mi ??,"this is my safe place.
 i tweet when im mad, sad, happy, hungry, depressed.
 please go",Anonymous,11/11,326,397,"Hagonoy, Bulacan","di ko kayang gamitin yung k-14 pangmock sa mga sumuporta sa marcos-duterte. instead, ang lungkot",N/A,Text,13/05/22 09:18,N/A,Emotional,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",N/A,Ambiguous
25-151,4/19/2023 4:36:54,https://twitter.com/emryy02/status/1524760856008962051,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@emryy02,Emry,??,Anonymous,12/21,20,3,N/A,"Tangina marcos, duterte ang uupo daw sa malacanang, pero againts sa k-14 tanginamo baka masakal lang kita.",N/A,Text,12/05/22 22:38,N/A,Emotional,0,1,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",No location,Ambiguous
25-152,4/19/2023 4:36:57,https://twitter.com/emryy02/status/1524760856008962051,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@eymartini13,Teacher A ??,"LPT ??
 Hamster",Anonymous,02/22,56,32,N/A,"eto nalang masasabi ko 
 
 NO TO K-14
 NO TO MANDATORY ROTC
 NO TO SARA DUTERTE AS CHIEF OF EDUCATION
 NO TO REVISION OF ANY (HISTORY) BOOKS
 
 Thankyou.",N/A,Text,12/05/22 22:19,N/A,Emotional,1,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",No location,Ambiguous
25-153,4/19/2023 4:36:59,https://twitter.com/eymartini13/status/1524756217268084744,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@_keiroar,ria,; ic @1L9l2Aa8UCL0IGJ,Anonymous,07/20,36,1062,she/they,"i saw someone who actively supported marcos-duterte tandem this election, and recently saw him complaining abt the k-14 plan of sara. nags-sisi ka na ba?",N/A,Text,12/05/22 19:47,N/A,Emotional,25,3,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",Inaccurate location,Ambiguous
25-154,4/19/2023 4:37:00,https://twitter.com/cielomareez/status/1524714690236272643,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@cielomareez,( ???)??,nineteen-ish | caffeinated bookworm and art hoe for life,Anonymous,05/22,89,13,16th Avenue,iupo daw ang marcos-duterte tapos reklamo naman sa k-14 ??,N/A,Text,12/05/22 19:34,N/A,Emotional,1,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",Inaccurate location,Ambiguous
25-155,4/19/2023 4:37:02,https://twitter.com/heesvnqt/status/1524711190655827968,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@heesvnqt,aphaelynx,???? Iyakan Ko Lang Yan ??????Punas Luha ?????? Pulbo Mukha ?????? Ayos Damet ?????? Ngiti Nang Malupet ?????? Tambay Ulet ?????? O Diba PRINSESA Na Ulet??????,Anonymous,03/19,566,678,rêveuse,"Not my younger sibling blaming tatay, because tatay voted BBM and Sara last election. Nanggigigil doon sa K-14. Sabi nung kapatid ko, ""Ikaw kasi nag-Marcos-Duterte ka pa, ayan tuloy"". Natatawa ako na naaawa kasi madaling-araw na sila natutulog gawa nung modules tapos dadagdagan++",N/A,Text,12/05/22 19:20,N/A,Emotional,5,1,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",Inaccurate location,Ambiguous
25-156,4/19/2023 4:37:03,https://twitter.com/gcgcgcg_/status/1524698483235893253,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@gcgcgcg_,ji,~,Anonymous,08/19,265,269,N/A,lols ngayon nagrereklamo kayo sa K-14 e kayo tong pumili sa Marcos-Duterte tandem.,N/A,Text,12/05/22 18:30,N/A,Emotional,20,0,1,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",No location,Anti-Sara
25-157,4/19/2023 4:37:06,https://twitter.com/cheoltoujours/status/1524696400679694338,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@cheoltoujours,tina ??,"in the middle of this fcking world, you’re not allowed to feel happy. but you deserve to be happy. #??? ??",Anonymous,03/21,1919,3246,# she/her 19 — filo ?,"a little reminder,
 
 some of you and people around my city voted for marcos/duterte, is this really what you want? to have k-14? magrereklamo pa kayo? kasalanan niyo na yan.",N/A,Text,12/05/22 18:22,N/A,Emotional,8,1,2,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12",Inaccurate location,Ambiguous
25-158,4/19/2023 4:37:07,https://twitter.com/haviense/status/1524696023280472064,25,"Serrano, Edriel",GOVT,Sara Duterte K12,K-14 Duterte,@haviense,denise,N/A,Anonymous,11/21,6,6,N/A,"hahahahahahahahahahahahhaahhaaha gago k-14 sige bansa nyo naman yan mahirap din naman dito sa japan pero atleast di si bbm presidente dito joke, joke no joke. ganda pa rito. yuck marcos-duterte yuck ??????????",N/A,Text,12/05/22 18:20,N/A,Emotional,0,0,0,0,1,N/A,"Sara never made any mention of removing K-12. She only said that DepEd aims to revise the program

https://verafiles.org/articles/vera-files-fact-check-deped-to-revise-not-abolish-k-to-12","No location, No bio",Ambiguous
